converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	100225.766436283	runs_epiclomal/0_0.95_10000/epi_region/516/cluster_posteriors.tsv.gz	66	160	5	0.388046434945693	0.27734375	0.0833740234375	NA	NA	NA	0
1	96869.2146217681	runs_epiclomal/0_0.95_10000/epi_region/517/cluster_posteriors.tsv.gz	110	164	6	0.456282432238824	0.28125	0.10968017578125	NA	NA	NA	0
1	101487.83083193	runs_epiclomal/0_0.95_10000/epi_region/518/cluster_posteriors.tsv.gz	57	154	4	0.590642263199251	0.158203125	0.03729248046875	NA	NA	NA	0
1	98499.0295189237	runs_epiclomal/0_0.95_10000/epi_region/519/cluster_posteriors.tsv.gz	150	170	8	0.323657659731197	0.34375	0.12469482421875	NA	NA	NA	0
1	102142.923362191	runs_epiclomal/0_0.95_10000/epi_region/52/cluster_posteriors.tsv.gz	101	169	7	0.274048292299187	0.3125	0.12225341796875	NA	NA	NA	0
1	130551.993206124	runs_epiclomal/0_0.95_10000/epi_region/520/cluster_posteriors.tsv.gz	22	145	2	0.00199664620714494	0.1875	0.0390625	NA	NA	NA	NA
1	104634.686796903	runs_epiclomal/0_0.95_10000/epi_region/521/cluster_posteriors.tsv.gz	23	149	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/522/cluster_posteriors.tsv.gz	8	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	101850.39710453	runs_epiclomal/0_0.95_10000/epi_region/523/cluster_posteriors.tsv.gz	40	150	3	0.683204999679056	0.123046875	0.0260009765625	NA	NA	NA	0
1	103173.131963461	runs_epiclomal/0_0.95_10000/epi_region/524/cluster_posteriors.tsv.gz	38	149	3	0.636481268053019	0.083984375	0.017333984375	NA	NA	NA	NA
1	97053.2429465025	runs_epiclomal/0_0.95_10000/epi_region/525/cluster_posteriors.tsv.gz	105	179	8	0.343235078679994	0.322265625	0.11297607421875	NA	NA	NA	0
1	98741.468188989	runs_epiclomal/0_0.95_10000/epi_region/526/cluster_posteriors.tsv.gz	74	162	6	0.375373713028355	0.30078125	0.0965576171875	NA	NA	NA	0
1	106516.369086914	runs_epiclomal/0_0.95_10000/epi_region/527/cluster_posteriors.tsv.gz	160	173	8	0.166212308317751	0.3671875	0.14263916015625	NA	NA	NA	0
1	104089.937173956	runs_epiclomal/0_0.95_10000/epi_region/528/cluster_posteriors.tsv.gz	103	164	6	0.324222077897817	0.28515625	0.0869140625	NA	NA	NA	0
1	102433.807680444	runs_epiclomal/0_0.95_10000/epi_region/529/cluster_posteriors.tsv.gz	31	147	3	0.683204999679056	0.123046875	0.0260009765625	NA	NA	NA	0
1	99601.4815037704	runs_epiclomal/0_0.95_10000/epi_region/53/cluster_posteriors.tsv.gz	203	176	9	0.272009498044317	0.365234375	0.14678955078125	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/530/cluster_posteriors.tsv.gz	7	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	102719.808543449	runs_epiclomal/0_0.95_10000/epi_region/531/cluster_posteriors.tsv.gz	94	164	6	0.352211801665876	0.283203125	0.08648681640625	NA	NA	NA	0
1	130551.993206124	runs_epiclomal/0_0.95_10000/epi_region/532/cluster_posteriors.tsv.gz	23	145	2	0.00199664620714494	0.1875	0.0390625	NA	NA	NA	NA
1	105184.781228816	runs_epiclomal/0_0.95_10000/epi_region/533/cluster_posteriors.tsv.gz	29	142	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	101406.337100199	runs_epiclomal/0_0.95_10000/epi_region/534/cluster_posteriors.tsv.gz	98	171	7	0.417554909260481	0.3125	0.10894775390625	NA	NA	NA	0
1	129954.887051575	runs_epiclomal/0_0.95_10000/epi_region/535/cluster_posteriors.tsv.gz	35	151	3	0.000353661179581182	0.150390625	0.03350830078125	NA	NA	NA	0
1	103755.867212203	runs_epiclomal/0_0.95_10000/epi_region/536/cluster_posteriors.tsv.gz	75	158	5	0.369639542804342	0.251953125	0.07562255859375	NA	NA	NA	0
1	101191.697174299	runs_epiclomal/0_0.95_10000/epi_region/537/cluster_posteriors.tsv.gz	128	173	8	0.214448901253238	0.3359375	0.11895751953125	NA	NA	NA	0
1	99887.5766042473	runs_epiclomal/0_0.95_10000/epi_region/538/cluster_posteriors.tsv.gz	130	173	8	0.325712614852407	0.3125	0.10699462890625	NA	NA	NA	0
1	98001.7410577266	runs_epiclomal/0_0.95_10000/epi_region/539/cluster_posteriors.tsv.gz	149	167	7	0.417899869979931	0.326171875	0.11322021484375	NA	NA	NA	0
1	100914.569630269	runs_epiclomal/0_0.95_10000/epi_region/54/cluster_posteriors.tsv.gz	58	153	4	0.507300918743602	0.232421875	0.0728759765625	NA	NA	NA	0
1	105658.557765117	runs_epiclomal/0_0.95_10000/epi_region/540/cluster_posteriors.tsv.gz	19	152	2	0.551668164210877	0.04296875	0.003173828125	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/541/cluster_posteriors.tsv.gz	8	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/542/cluster_posteriors.tsv.gz	7	181	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/543/cluster_posteriors.tsv.gz	8	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	101487.83083193	runs_epiclomal/0_0.95_10000/epi_region/544/cluster_posteriors.tsv.gz	55	158	4	0.590642263199251	0.158203125	0.03729248046875	NA	NA	NA	0
1	100662.243706456	runs_epiclomal/0_0.95_10000/epi_region/545/cluster_posteriors.tsv.gz	143	173	8	0.28108287264431	0.35546875	0.13134765625	NA	NA	NA	0
1	102892.57783965	runs_epiclomal/0_0.95_10000/epi_region/546/cluster_posteriors.tsv.gz	187	178	9	0.268725916773119	0.361328125	0.14794921875	NA	NA	NA	0
1	130502.457195773	runs_epiclomal/0_0.95_10000/epi_region/547/cluster_posteriors.tsv.gz	19	149	2	0.0149937394983968	0.0703125	0.0087890625	NA	NA	NA	NA
1	101899.740341711	runs_epiclomal/0_0.95_10000/epi_region/548/cluster_posteriors.tsv.gz	258	174	9	0.284464953060679	0.369140625	0.1409912109375	NA	NA	NA	0
1	102150.227402579	runs_epiclomal/0_0.95_10000/epi_region/549/cluster_posteriors.tsv.gz	51	154	4	0.584295783491025	0.177734375	0.0498046875	NA	NA	NA	0
1	100440.013465804	runs_epiclomal/0_0.95_10000/epi_region/55/cluster_posteriors.tsv.gz	79	162	6	0.51176796955844	0.294921875	0.096435546875	NA	NA	NA	0
1	105665.946876749	runs_epiclomal/0_0.95_10000/epi_region/550/cluster_posteriors.tsv.gz	18	143	2	0.551668164210877	0.04296875	0.003173828125	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/551/cluster_posteriors.tsv.gz	8	183	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104579.814024116	runs_epiclomal/0_0.95_10000/epi_region/552/cluster_posteriors.tsv.gz	73	160	5	0.296668897824361	0.28125	0.08795166015625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/553/cluster_posteriors.tsv.gz	8	183	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	100259.347590925	runs_epiclomal/0_0.95_10000/epi_region/554/cluster_posteriors.tsv.gz	80	164	5	0.43745070642288	0.279296875	0.097900390625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/555/cluster_posteriors.tsv.gz	9	183	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	103269.628082246	runs_epiclomal/0_0.95_10000/epi_region/556/cluster_posteriors.tsv.gz	121	173	8	0.33926819411571	0.35546875	0.1326904296875	NA	NA	NA	0
1	104128.100226593	runs_epiclomal/0_0.95_10000/epi_region/557/cluster_posteriors.tsv.gz	47	156	4	0.396467474847694	0.193359375	0.0498046875	NA	NA	NA	0
1	102566.401658274	runs_epiclomal/0_0.95_10000/epi_region/558/cluster_posteriors.tsv.gz	108	170	7	0.241821128216088	0.322265625	0.10919189453125	NA	NA	NA	0
1	104633.95176158	runs_epiclomal/0_0.95_10000/epi_region/559/cluster_posteriors.tsv.gz	19	149	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	98361.129395901	runs_epiclomal/0_0.95_10000/epi_region/56/cluster_posteriors.tsv.gz	106	167	6	0.446614462109798	0.28125	0.10028076171875	NA	NA	NA	0
1	99601.4815037704	runs_epiclomal/0_0.95_10000/epi_region/560/cluster_posteriors.tsv.gz	242	179	9	0.272009498044317	0.365234375	0.14678955078125	NA	NA	NA	0
1	98093.9867020364	runs_epiclomal/0_0.95_10000/epi_region/561/cluster_posteriors.tsv.gz	137	172	8	0.391309877400522	0.34765625	0.127685546875	NA	NA	NA	0
1	105184.791826452	runs_epiclomal/0_0.95_10000/epi_region/562/cluster_posteriors.tsv.gz	22	157	2	0.659621196309807	0.0078125	0.0009765625	NA	NA	NA	NA
1	103842.810904021	runs_epiclomal/0_0.95_10000/epi_region/563/cluster_posteriors.tsv.gz	94	160	6	0.318429789202473	0.26953125	0.08642578125	NA	NA	NA	0
1	102819.343472203	runs_epiclomal/0_0.95_10000/epi_region/564/cluster_posteriors.tsv.gz	49	154	4	0.542768849735422	0.173828125	0.04351806640625	NA	NA	NA	0
1	98936.0047507455	runs_epiclomal/0_0.95_10000/epi_region/565/cluster_posteriors.tsv.gz	107	171	7	0.266298947867162	0.341796875	0.123779296875	NA	NA	NA	0
1	99601.4815037704	runs_epiclomal/0_0.95_10000/epi_region/566/cluster_posteriors.tsv.gz	245	178	9	0.272009498044317	0.365234375	0.14678955078125	NA	NA	NA	0
1	97605.4986109439	runs_epiclomal/0_0.95_10000/epi_region/567/cluster_posteriors.tsv.gz	192	180	9	0.390701034998237	0.365234375	0.1363525390625	NA	NA	NA	0
1	100081.356622519	runs_epiclomal/0_0.95_10000/epi_region/568/cluster_posteriors.tsv.gz	44	155	4	0.545229410588608	0.193359375	0.052001953125	NA	NA	NA	0
1	96724.2086676321	runs_epiclomal/0_0.95_10000/epi_region/569/cluster_posteriors.tsv.gz	135	167	7	0.367486952171298	0.341796875	0.121337890625	NA	NA	NA	0
1	127184.698751739	runs_epiclomal/0_0.95_10000/epi_region/57/cluster_posteriors.tsv.gz	68	158	5	0.0164430169217743	0.28125	0.08673095703125	NA	NA	NA	0
1	99814.857800419	runs_epiclomal/0_0.95_10000/epi_region/570/cluster_posteriors.tsv.gz	92	163	6	0.443614824597623	0.302734375	0.11572265625	NA	NA	NA	0
1	99203.3005311154	runs_epiclomal/0_0.95_10000/epi_region/571/cluster_posteriors.tsv.gz	159	181	9	0.343159718508896	0.36328125	0.135498046875	NA	NA	NA	0
1	100084.224461455	runs_epiclomal/0_0.95_10000/epi_region/572/cluster_posteriors.tsv.gz	53	153	4	0.587758506275495	0.173828125	0.04327392578125	NA	NA	NA	0
1	104885.357489202	runs_epiclomal/0_0.95_10000/epi_region/573/cluster_posteriors.tsv.gz	223	170	7	0.267123062017348	0.30859375	0.102783203125	NA	NA	NA	0
1	102858.333815099	runs_epiclomal/0_0.95_10000/epi_region/574/cluster_posteriors.tsv.gz	79	164	6	0.359021239957529	0.3046875	0.09765625	NA	NA	NA	0
1	103025.184938431	runs_epiclomal/0_0.95_10000/epi_region/575/cluster_posteriors.tsv.gz	164	175	8	0.204424874705616	0.349609375	0.12725830078125	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/576/cluster_posteriors.tsv.gz	8	181	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	103038.198471845	runs_epiclomal/0_0.95_10000/epi_region/577/cluster_posteriors.tsv.gz	35	152	3	0.695282947211554	0.115234375	0.021728515625	NA	NA	NA	0
1	105018.589066743	runs_epiclomal/0_0.95_10000/epi_region/578/cluster_posteriors.tsv.gz	53	155	4	0.371448113465766	0.23828125	0.068359375	NA	NA	NA	0
1	100392.135313317	runs_epiclomal/0_0.95_10000/epi_region/579/cluster_posteriors.tsv.gz	79	164	6	0.390610061043389	0.32421875	0.11865234375	NA	NA	NA	0
1	99606.2392170254	runs_epiclomal/0_0.95_10000/epi_region/58/cluster_posteriors.tsv.gz	91	162	5	0.481426963560612	0.2421875	0.08819580078125	NA	NA	NA	0
1	99948.2737311354	runs_epiclomal/0_0.95_10000/epi_region/580/cluster_posteriors.tsv.gz	146	180	8	0.384915621785491	0.3203125	0.11712646484375	NA	NA	NA	0
1	99106.7383663117	runs_epiclomal/0_0.95_10000/epi_region/581/cluster_posteriors.tsv.gz	81	164	6	0.337970331688662	0.30859375	0.100830078125	NA	NA	NA	0
1	100484.874938225	runs_epiclomal/0_0.95_10000/epi_region/582/cluster_posteriors.tsv.gz	98	167	7	0.328442526257954	0.32421875	0.1202392578125	NA	NA	NA	0
1	103326.004256878	runs_epiclomal/0_0.95_10000/epi_region/583/cluster_posteriors.tsv.gz	31	154	3	0.700551890420209	0.115234375	0.02197265625	NA	NA	NA	0
1	100981.410252873	runs_epiclomal/0_0.95_10000/epi_region/584/cluster_posteriors.tsv.gz	100	163	6	0.506965039310372	0.32421875	0.1143798828125	NA	NA	NA	0
1	100604.160937437	runs_epiclomal/0_0.95_10000/epi_region/585/cluster_posteriors.tsv.gz	67	165	5	0.565528329763039	0.251953125	0.09747314453125	NA	NA	NA	0
1	103078.663139663	runs_epiclomal/0_0.95_10000/epi_region/586/cluster_posteriors.tsv.gz	44	155	4	0.409091875059632	0.201171875	0.0478515625	NA	NA	NA	0
1	99993.877289084	runs_epiclomal/0_0.95_10000/epi_region/587/cluster_posteriors.tsv.gz	120	173	8	0.319367735452585	0.337890625	0.1221923828125	NA	NA	NA	0
1	99297.5215019578	runs_epiclomal/0_0.95_10000/epi_region/588/cluster_posteriors.tsv.gz	81	158	5	0.437552286943957	0.26171875	0.0867919921875	NA	NA	NA	0
1	98697.2814421859	runs_epiclomal/0_0.95_10000/epi_region/589/cluster_posteriors.tsv.gz	139	177	9	0.331842495250983	0.33984375	0.12158203125	NA	NA	NA	0
1	104781.141676296	runs_epiclomal/0_0.95_10000/epi_region/59/cluster_posteriors.tsv.gz	23	144	2	1	0	0	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/590/cluster_posteriors.tsv.gz	8	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/591/cluster_posteriors.tsv.gz	9	182	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	98470.280299296	runs_epiclomal/0_0.95_10000/epi_region/592/cluster_posteriors.tsv.gz	123	171	8	0.396455599621285	0.287109375	0.09521484375	NA	NA	NA	0
1	98580.8177794737	runs_epiclomal/0_0.95_10000/epi_region/593/cluster_posteriors.tsv.gz	102	164	6	0.387124922104109	0.30859375	0.0975341796875	NA	NA	NA	0
1	102719.808543449	runs_epiclomal/0_0.95_10000/epi_region/594/cluster_posteriors.tsv.gz	94	162	6	0.352211801665876	0.283203125	0.08648681640625	NA	NA	NA	0
1	99623.1983477254	runs_epiclomal/0_0.95_10000/epi_region/595/cluster_posteriors.tsv.gz	117	170	7	0.490283325265892	0.296875	0.12274169921875	NA	NA	NA	0
1	103371.024852711	runs_epiclomal/0_0.95_10000/epi_region/596/cluster_posteriors.tsv.gz	98	170	7	0.305116523833178	0.28125	0.08831787109375	NA	NA	NA	0
1	100641.112433947	runs_epiclomal/0_0.95_10000/epi_region/597/cluster_posteriors.tsv.gz	76	159	5	0.378985318827781	0.28125	0.08404541015625	NA	NA	NA	0
1	103191.901625129	runs_epiclomal/0_0.95_10000/epi_region/598/cluster_posteriors.tsv.gz	182	172	8	0.328311824333366	0.353515625	0.13079833984375	NA	NA	NA	0
1	97320.7241899214	runs_epiclomal/0_0.95_10000/epi_region/599/cluster_posteriors.tsv.gz	151	166	7	0.492405596895101	0.33984375	0.1256103515625	NA	NA	NA	0
1	89903.1020864929	runs_epiclomal/0_0.95_10000/epi_region/6/cluster_posteriors.tsv.gz	121	182	7	0.489179682950067	0.345703125	0.12664794921875	NA	NA	NA	0
1	104222.684902807	runs_epiclomal/0_0.95_10000/epi_region/60/cluster_posteriors.tsv.gz	39	148	3	0.672630625248039	0.126953125	0.03253173828125	NA	NA	NA	0
1	103336.019568014	runs_epiclomal/0_0.95_10000/epi_region/600/cluster_posteriors.tsv.gz	78	160	5	0.44168351016864	0.267578125	0.08514404296875	NA	NA	NA	0
1	100167.598291291	runs_epiclomal/0_0.95_10000/epi_region/601/cluster_posteriors.tsv.gz	92	164	6	0.450252902146446	0.2578125	0.07672119140625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/602/cluster_posteriors.tsv.gz	9	186	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	96056.2799159874	runs_epiclomal/0_0.95_10000/epi_region/603/cluster_posteriors.tsv.gz	153	178	9	0.384738938734057	0.357421875	0.13970947265625	NA	NA	NA	0
1	104829.546573945	runs_epiclomal/0_0.95_10000/epi_region/604/cluster_posteriors.tsv.gz	34	148	3	0.464736275177211	0.126953125	0.03277587890625	NA	NA	NA	0
1	97410.3603690671	runs_epiclomal/0_0.95_10000/epi_region/605/cluster_posteriors.tsv.gz	100	164	6	0.415716242423686	0.3046875	0.10516357421875	NA	NA	NA	0
1	104449.499168055	runs_epiclomal/0_0.95_10000/epi_region/606/cluster_posteriors.tsv.gz	33	150	3	0.426349121759605	0.162109375	0.038818359375	NA	NA	NA	0
1	96668.8817667346	runs_epiclomal/0_0.95_10000/epi_region/607/cluster_posteriors.tsv.gz	169	171	8	0.307644404800506	0.35546875	0.1318359375	NA	NA	NA	0
1	103188.831709502	runs_epiclomal/0_0.95_10000/epi_region/608/cluster_posteriors.tsv.gz	133	180	9	0.203533893630723	0.365234375	0.13873291015625	NA	NA	NA	0
1	97575.8196885983	runs_epiclomal/0_0.95_10000/epi_region/609/cluster_posteriors.tsv.gz	117	172	7	0.467905276324026	0.25	0.07904052734375	NA	NA	NA	0
1	104707.317422787	runs_epiclomal/0_0.95_10000/epi_region/61/cluster_posteriors.tsv.gz	105	167	7	0.227958614857028	0.3359375	0.11749267578125	NA	NA	NA	0
1	99606.2392170254	runs_epiclomal/0_0.95_10000/epi_region/610/cluster_posteriors.tsv.gz	91	161	5	0.481426963560612	0.2421875	0.08819580078125	NA	NA	NA	0
1	104787.800168306	runs_epiclomal/0_0.95_10000/epi_region/611/cluster_posteriors.tsv.gz	36	153	2	1	0	0	NA	NA	NA	NA
1	103985.218462975	runs_epiclomal/0_0.95_10000/epi_region/612/cluster_posteriors.tsv.gz	139	175	8	0.307420090468768	0.33984375	0.1219482421875	NA	NA	NA	0
1	105017.148680233	runs_epiclomal/0_0.95_10000/epi_region/613/cluster_posteriors.tsv.gz	55	158	4	0.4310911554363	0.173828125	0.04840087890625	NA	NA	NA	0
1	101191.697174299	runs_epiclomal/0_0.95_10000/epi_region/614/cluster_posteriors.tsv.gz	142	179	8	0.214448901253238	0.3359375	0.11895751953125	NA	NA	NA	0
1	99948.419666681	runs_epiclomal/0_0.95_10000/epi_region/615/cluster_posteriors.tsv.gz	112	171	8	0.365564713961808	0.345703125	0.13006591796875	NA	NA	NA	0
1	104638.602835119	runs_epiclomal/0_0.95_10000/epi_region/616/cluster_posteriors.tsv.gz	20	151	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/617/cluster_posteriors.tsv.gz	9	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	100351.368132405	runs_epiclomal/0_0.95_10000/epi_region/618/cluster_posteriors.tsv.gz	61	160	5	0.4366695249143	0.259765625	0.07525634765625	NA	NA	NA	0
1	98001.7410577266	runs_epiclomal/0_0.95_10000/epi_region/619/cluster_posteriors.tsv.gz	150	171	7	0.417899869979931	0.326171875	0.11322021484375	NA	NA	NA	0
1	104274.837660546	runs_epiclomal/0_0.95_10000/epi_region/62/cluster_posteriors.tsv.gz	121	169	7	0.225431274197709	0.341796875	0.12109375	NA	NA	NA	0
1	101487.83083193	runs_epiclomal/0_0.95_10000/epi_region/620/cluster_posteriors.tsv.gz	55	156	4	0.590642263199251	0.158203125	0.03729248046875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/621/cluster_posteriors.tsv.gz	8	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104640.986249465	runs_epiclomal/0_0.95_10000/epi_region/622/cluster_posteriors.tsv.gz	22	145	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	104632.086762968	runs_epiclomal/0_0.95_10000/epi_region/623/cluster_posteriors.tsv.gz	18	142	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	100439.710783573	runs_epiclomal/0_0.95_10000/epi_region/624/cluster_posteriors.tsv.gz	82	160	6	0.465956386668069	0.28125	0.10980224609375	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/625/cluster_posteriors.tsv.gz	8	184	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	101115.104975776	runs_epiclomal/0_0.95_10000/epi_region/626/cluster_posteriors.tsv.gz	130	178	9	0.30007279608005	0.359375	0.14019775390625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/627/cluster_posteriors.tsv.gz	8	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	100345.423231738	runs_epiclomal/0_0.95_10000/epi_region/628/cluster_posteriors.tsv.gz	139	178	9	0.258379340919193	0.353515625	0.1312255859375	NA	NA	NA	0
1	102081.740076183	runs_epiclomal/0_0.95_10000/epi_region/629/cluster_posteriors.tsv.gz	98	161	6	0.326775614031979	0.3046875	0.10162353515625	NA	NA	NA	0
1	97955.7728484531	runs_epiclomal/0_0.95_10000/epi_region/63/cluster_posteriors.tsv.gz	118	167	7	0.339143233605057	0.34765625	0.1279296875	NA	NA	NA	0
1	99887.5766042473	runs_epiclomal/0_0.95_10000/epi_region/630/cluster_posteriors.tsv.gz	130	177	8	0.325712614852407	0.3125	0.10699462890625	NA	NA	NA	0
1	99606.2392170254	runs_epiclomal/0_0.95_10000/epi_region/631/cluster_posteriors.tsv.gz	89	159	5	0.481426963560612	0.2421875	0.08819580078125	NA	NA	NA	0
1	104089.937173956	runs_epiclomal/0_0.95_10000/epi_region/632/cluster_posteriors.tsv.gz	112	166	6	0.324222077897817	0.28515625	0.0869140625	NA	NA	NA	0
1	103715.38379615	runs_epiclomal/0_0.95_10000/epi_region/633/cluster_posteriors.tsv.gz	35	156	3	0.68596038433409	0.1171875	0.02349853515625	NA	NA	NA	0
1	104374.130294328	runs_epiclomal/0_0.95_10000/epi_region/634/cluster_posteriors.tsv.gz	37	147	3	0.492446156617327	0.162109375	0.0380859375	NA	NA	NA	0
1	99106.7383663117	runs_epiclomal/0_0.95_10000/epi_region/635/cluster_posteriors.tsv.gz	84	162	6	0.337970331688662	0.30859375	0.100830078125	NA	NA	NA	0
1	103439.278629654	runs_epiclomal/0_0.95_10000/epi_region/636/cluster_posteriors.tsv.gz	162	162	5	0.457310414050012	0.240234375	0.0677490234375	NA	NA	NA	0
1	100167.598291291	runs_epiclomal/0_0.95_10000/epi_region/637/cluster_posteriors.tsv.gz	94	164	6	0.450252902146446	0.2578125	0.07672119140625	NA	NA	NA	0
1	99830.4690014859	runs_epiclomal/0_0.95_10000/epi_region/638/cluster_posteriors.tsv.gz	97	167	7	0.349406447738651	0.33203125	0.1177978515625	NA	NA	NA	0
1	101115.104975776	runs_epiclomal/0_0.95_10000/epi_region/639/cluster_posteriors.tsv.gz	162	181	9	0.30007279608005	0.359375	0.14019775390625	NA	NA	NA	0
1	104274.837660546	runs_epiclomal/0_0.95_10000/epi_region/64/cluster_posteriors.tsv.gz	144	169	7	0.225431274197709	0.341796875	0.12109375	NA	NA	NA	0
1	95545.182445009	runs_epiclomal/0_0.95_10000/epi_region/640/cluster_posteriors.tsv.gz	134	164	6	0.509471096688985	0.259765625	0.08392333984375	NA	NA	NA	0
1	102688.089102128	runs_epiclomal/0_0.95_10000/epi_region/641/cluster_posteriors.tsv.gz	46	155	4	0.522881671279535	0.189453125	0.04656982421875	NA	NA	NA	0
1	98001.7410577266	runs_epiclomal/0_0.95_10000/epi_region/642/cluster_posteriors.tsv.gz	150	167	7	0.417899869979931	0.326171875	0.11322021484375	NA	NA	NA	0
1	103114.69209186	runs_epiclomal/0_0.95_10000/epi_region/643/cluster_posteriors.tsv.gz	41	148	3	0.579761736792945	0.125	0.0284423828125	NA	NA	NA	0
1	102308.730541931	runs_epiclomal/0_0.95_10000/epi_region/644/cluster_posteriors.tsv.gz	45	153	4	0.491748621207519	0.193359375	0.0472412109375	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/645/cluster_posteriors.tsv.gz	9	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	101899.740341711	runs_epiclomal/0_0.95_10000/epi_region/646/cluster_posteriors.tsv.gz	259	182	9	0.284464953060679	0.369140625	0.1409912109375	NA	NA	NA	0
1	95727.1792150327	runs_epiclomal/0_0.95_10000/epi_region/647/cluster_posteriors.tsv.gz	154	177	8	0.410510289254785	0.345703125	0.12750244140625	NA	NA	NA	0
1	103068.059475358	runs_epiclomal/0_0.95_10000/epi_region/648/cluster_posteriors.tsv.gz	40	153	3	0.710213538667704	0.111328125	0.02154541015625	NA	NA	NA	0
1	104801.221605146	runs_epiclomal/0_0.95_10000/epi_region/649/cluster_posteriors.tsv.gz	26	147	2	1	0	0	NA	NA	NA	NA
1	105180.168665882	runs_epiclomal/0_0.95_10000/epi_region/65/cluster_posteriors.tsv.gz	22	143	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	98109.6168349112	runs_epiclomal/0_0.95_10000/epi_region/650/cluster_posteriors.tsv.gz	130	173	7	0.419551846818235	0.318359375	0.10791015625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/651/cluster_posteriors.tsv.gz	9	178	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	107582.978786353	runs_epiclomal/0_0.95_10000/epi_region/652/cluster_posteriors.tsv.gz	135	173	8	0.159955374580669	0.36328125	0.139892578125	NA	NA	NA	0
1	103068.059475358	runs_epiclomal/0_0.95_10000/epi_region/653/cluster_posteriors.tsv.gz	39	152	3	0.710213538667704	0.111328125	0.02154541015625	NA	NA	NA	0
1	98472.1314923967	runs_epiclomal/0_0.95_10000/epi_region/654/cluster_posteriors.tsv.gz	95	162	6	0.556242647609052	0.251953125	0.08941650390625	NA	NA	NA	0
1	96280.5410555359	runs_epiclomal/0_0.95_10000/epi_region/655/cluster_posteriors.tsv.gz	97	171	7	0.452743596670455	0.3125	0.10638427734375	NA	NA	NA	0
1	96854.5176791365	runs_epiclomal/0_0.95_10000/epi_region/656/cluster_posteriors.tsv.gz	139	179	9	0.334509249078089	0.359375	0.13812255859375	NA	NA	NA	0
